id,supermarket,name,price,reference_price,reference_unit
122896,carrefour-es,Espirales vegetales Carrefour 500 g.,0.59,1.18,kg
122897,carrefour-es,Espaguetis Carrefour 1 kg.,0.72,0.72,kg
122898,carrefour-es,Macarrones nº6 Gallo 750 g.,1.2,1.6,kg
122899,carrefour-es,Spaghetti nº3 Gallo 750 g.,1.2,1.6,kg
122900,carrefour-es,Espirales tricolor Carrefour 500 g. ,0.82,1.64,kg
122901,carrefour-es,Tiburón Carrefour 500 g.,0.51,1.02,kg
122902,carrefour-es,Pajaritas con tomate y espinacas Gallo 450 g.,1.28,2.84,kg
122903,carrefour-es,Fideo cabellín Carrefour 1 kg.,0.78,0.78,kg
122904,carrefour-es,Espaguetis Carrefour 500 g.,0.42,0.84,kg
122905,carrefour-es,Pasta rigatoni Garofalo 500 g.,1.49,2.98,kg
122906,carrefour-es,Espaguetis Garofalo 500 g.,1.49,2.98,kg
122907,carrefour-es,Macarrones Carrefour 500 g.,0.42,0.84,kg
122908,carrefour-es,Macarrones nº3 Gallo 500 g.,0.95,1.9,kg
122909,carrefour-es,Macarrón integral ecológico Carrefour Bio 500 g.,0.79,1.58,kg
122910,carrefour-es,Fideuá Gallo 500 g.,0.95,1.9,kg
122911,carrefour-es,Fideo nº0 Gallo 750 g.,1.28,1.71,kg
122912,carrefour-es,Pasta margaritas con tomate y espinacas especial ensaladas Gallo 450 g.,1.28,2.84,kg
122913,carrefour-es,Pasta penne ziti rigate Garofalo 500 g.,1.49,2.98,kg
122914,carrefour-es,Spaghetti  nº5 Barilla 500 g.,1.37,2.74,kg
122915,carrefour-es,Pasta mafalda corta Garofalo 500 g.,1.49,2.98,kg
122916,carrefour-es,Ravioli de queso de cabra y cebolla caramelizada Rana 250 g.,3.7,14.8,kg
122917,carrefour-es,Gnocchi de patata Carrefour 500 g.,1.09,2.18,kg
122918,carrefour-es,Arroz bomba para paella categoría extra Carrefour 1 kg.,2.65,2.65,kg
122919,carrefour-es,Arroz redondo Sos 1 kg.,1.52,1.52,kg
122920,carrefour-es,Arroz categoría primera Carrefour 1 kg. ,0.79,0.79,kg
122921,carrefour-es,Arroz largo categoría extra Carrefour 1 kg.,0.82,0.82,kg
122922,carrefour-es,Arroz La Cigala 1 kg.,1.42,1.42,kg
122923,carrefour-es,Arroz Sos 2 kg.,2.95,1.48,kg
122924,carrefour-es,Arroz basmati para microondas Brillante pack de 2 ud. de 125 g.,1.15,4.6,kg
122925,carrefour-es,Arroz largo vaporizado Brillante 1 kg.,1.59,1.59,kg
122926,carrefour-es,Arroz categoría extra La Fallera 1 kg.,1.35,1.35,kg
122927,carrefour-es,Arroz redondo para microondas Brillante pack de 2 ud. de 125 g.,1.0,4.0,kg
122928,carrefour-es,Cuscús grano mediano Carrefour 500 g.,0.79,1.58,kg
122929,carrefour-es,Arroz redondo Brillante Sabroz 1 kg.,1.62,1.62,kg
122930,carrefour-es,Arroz integral vaporizado Carrefour 1 kg.,1.4,1.4,kg
122931,carrefour-es,Arroz largo vaporizado Carrefour 1 kg.,1.03,1.03,kg
122932,carrefour-es,Arroz basmati Sundari 1 Kg.,2.8,2.8,kg
122933,carrefour-es,Arroz largo La Cigala 1 kg.,1.42,1.42,kg
122934,carrefour-es,Arroz integral Sos 1 kg.,1.71,1.71,kg
122935,carrefour-es,Arroz basmati Atlantic 1 kg.,2.09,2.09,kg
122936,carrefour-es,Cuscús grano mediano Gallo 500 g.,1.44,2.88,kg
122937,carrefour-es,Arroz bomba categoría extra La Fallera 1 kg.,3.7,3.7,kg
122938,carrefour-es,Arroz integral para microondas Brillante pack de 2 ud. de 125 g.,1.1,4.4,kg
122939,carrefour-es,Arroz categoría extra La Fallera 2 kg.,2.65,1.32,kg
122940,carrefour-es,Arroz redondo categoría extra Carrefour 1 kg.,1.14,1.14,kg
122941,carrefour-es,Cuscús grano mediano ecológico Carrefour Bio 500 g.,1.38,2.76,kg
122942,carrefour-es,Garbanzo categoría extra Carrefour 1 kg.,2.2,2.2,kg
122943,carrefour-es,Garbanzo cocido categoría extra Carrefour 400 g.,0.7,1.75,kg
122944,carrefour-es,Alubia cocida categoría extra Carrefour 400 g.,0.59,1.47,kg
122945,carrefour-es,Garbanzo cocido categoría extra Luengo 400 g.,0.89,2.22,kg
122946,carrefour-es,Lenteja cocida categoría extra Carrefour 400 g.,0.59,1.47,kg
122947,carrefour-es,Lenteja pardina categoría extra Carrefour 1 kg.,1.45,1.45,kg
122948,carrefour-es,Lenteja pardina categoría extra Luengo 1 kg.,2.9,2.9,kg
122949,carrefour-es,Lenteja cocida categoría extra Luengo 400 g.,0.89,2.22,kg
122950,carrefour-es,Alubia cocida categoría extra Luengo 400 g.,0.89,2.22,kg
122951,carrefour-es,Garbanzo cocido categoría extra Pedro 400 g.,0.81,2.02,kg
122952,carrefour-es,Lenteja castellana categoría extra Carrefour 1 kg.,1.22,1.22,kg
122953,carrefour-es,Alubia blanca categoría extra Carrefour 1 kg.,1.65,1.65,kg
122954,carrefour-es,Garbanzo castellano cocido De Nuestra Tierra 570 g.,1.42,3.55,kg
122955,carrefour-es,Alubia roja categoría extra Luengo 570 g.,1.1,2.75,kg
122956,carrefour-es,Lenteja pardina categoría extra De Nuestra Tierra 1 kg.,2.45,2.45,kg
122958,carrefour-es,Alubia cocida categoría extra contenido bajo de sal Carrefour 400 g.,0.59,1.47,kg
122959,carrefour-es,Alubia pinta categoría extra Carrefour 1 kg.,1.9,1.9,kg
122961,carrefour-es,Lenteja pardina categoría extra De Nuestra Tierra 570 g.,1.42,3.55,kg
122962,carrefour-es,Garbanzo cocido ecológico Pedro Luis 425 g.,2.85,5.7,kg
122963,carrefour-es,Garbanzo mediano categoría extra Luengo 1 kg.,2.95,2.95,kg
122964,carrefour-es,Garbanzo pedrosillano cocido Pedro Luis 425 g.,2.05,4.1,kg
122965,carrefour-es,Garbanzo pedrosillano categoría extra De Nuestra Tierra 1 kg.,2.4,2.4,kg
122966,carrefour-es,Orégano Carrefour 82 g.,2.7,32.93,kg
122967,carrefour-es,Orégano Carrefour 11 g.,0.48,43.64,kg
122968,carrefour-es,Ajo granulado Carrefour 55 g.,0.51,9.27,kg
122969,carrefour-es,Perejil Carrefour 10 g.,0.38,38.0,kg
122970,carrefour-es,Sazonador para fajitas Old El Paso 35 g.,1.14,14.25,100 g
122971,carrefour-es,Pimienta negra molida Carrefour 45 g.,0.64,14.22,kg
122972,carrefour-es,Laurel Carrefour 10 g.,0.54,54.0,kg
122973,carrefour-es,Cebolla frita crujiente 150 g,2.0,2.0,ud
122974,carrefour-es,Pimentón dulce Carrefour 45 g.,0.54,12.0,kg
122975,carrefour-es,Canela molida Carrefour 40 g.,0.41,10.25,kg
122976,carrefour-es,Comino molido Carrefour 45 g.,0.59,13.11,kg
122977,carrefour-es,Ajo Carrefour 100 g.,1.64,16.4,kg
122978,carrefour-es,Cebolla granulada Carrefour 30 g.,0.48,16.0,kg
122979,carrefour-es,Molinillo sazonador 5 pimientas Carrefour 40 g.,1.28,32.0,kg
122980,carrefour-es,"Azafrán en hebras Carmencita 0,375 g",2.65,66.25,100 g
122981,carrefour-es,Tomillo Carrefour 18 g.,0.54,30.0,kg
122982,carrefour-es,Colorante alimentario Carmencita 60 g.,1.48,24.67,kg
122983,carrefour-es,Curry Carrefour 45 g.,0.59,13.11,kg
122984,carrefour-es,Ajo granulado Carrefour 350 g.,2.39,6.83,kg
122985,carrefour-es,Perejil ultracongelado Carrefour 50 g.,1.1,11.0,kg
122986,carrefour-es,Albahaca  en hoja Carrefour 15 g.,0.59,39.33,kg
122987,carrefour-es,Molinillo pimienta negra en grano Carrefour 45 g.,1.18,26.22,kg
122988,carrefour-es,Perejil Carrefour 60 g.,2.19,36.5,kg
122989,carrefour-es,Ajo en polvo Carmencita 60 g.,1.85,30.83,kg
122990,carrefour-es,Harina de trigo Pivetti 1 kg.,0.4,0.4,kg
122991,carrefour-es,Levadura química en polvo Sdeli pack de 4 sobres de 15 g.,0.5,8.33,kg
122992,carrefour-es,Harina de trigo especial repostería Carbajo 1 kg.,0.66,0.66,kg
122993,carrefour-es,Harina de trigo para repostería Carrefour 1 kg.,0.82,0.82,kg
122994,carrefour-es,Harina de trigo Gallo 1 kg.,0.97,0.97,kg
122995,carrefour-es,Levadura Royal pack de 6 sobres de 16 g.,2.3,23.96,kg
122996,carrefour-es,Harina de trigo de fuerza Carrefour 1 kg.,0.73,0.73,kg
122997,carrefour-es,Harina de trigo integral Carrefour 1 kg.,0.8,0.8,kg
122998,carrefour-es,Harina para pizza Carrefour 1 kg.,1.1,1.1,kg
122999,carrefour-es,Harina de trigo integral Gallo 1 kg.,1.14,1.14,kg
123000,carrefour-es,Harina de maíz fina Maizena 400 g.,1.59,3.98,kg
123001,carrefour-es,Harina de trigo ecológica Carrefour 1 kg.,1.74,1.74,kg
123002,carrefour-es,Harina de trigo de espelta integral Gallo Nature 1 kg.,2.0,2.0,kg
123003,carrefour-es,Harina de maíz fina Maizena 700 g.,2.6,3.71,kg
123004,carrefour-es,Harina de fuerza Harimsa 1 kg.,1.75,1.75,kg
123005,carrefour-es,Harina para fritos y rebozados Carrefour 1 kg.,0.8,0.8,kg
123006,carrefour-es,Levadura 66 g.,0.39,5.91,kg
123007,carrefour-es,Levadura Royal 113 g.,2.4,21.24,kg
123008,carrefour-es,Harina de avena integral Carrefour 500 g.,1.06,2.12,kg
123009,carrefour-es,Harina para pan rústico Carrefour 1 kg.,1.24,1.24,kg
123010,carrefour-es,Harina de avena integral ecológica el Horno de Leña 500 g.,1.77,3.54,kg
123011,carrefour-es,Harina de maiz fina sin gluten Carrefour 400 g.,0.7,1.75,kg
123012,carrefour-es,Harina de garbanzo Carrefour sin gluten 500 g.,1.44,2.88,kg
123013,carrefour-es,"Harina de trigo Gallo 2,5 kg.",2.3,0.92,kg
123014,carrefour-es,Sal marina yodada fina Carrefour 1 kg.,0.24,0.24,kg
123015,carrefour-es,Sal marina gruesa Carrefour 1 kg.,0.22,0.22,kg
123016,carrefour-es,Bicarbonato sódico Carrefour 300 g.,0.69,2.3,kg
123017,carrefour-es,Sal marina yodada con flúor Sal Costa 1 kg.,0.68,0.68,kg
123018,carrefour-es,Sal marina fina Carrefour 250 g.,0.38,1.52,kg
123019,carrefour-es,Sal marina fina ecológica Ecocesta 1 kg.,1.51,1.51,kg
123020,carrefour-es,"Sal marina para cocinar gruesa Carrefour 2,5 kg.",0.89,0.36,kg
123021,carrefour-es,"Sal marina yodada con flúor, magnesio, calcio Sal Costa 1 kg.",1.0,1.0,kg
123022,carrefour-es,Sal marina en escamas Maldon 250 g.,4.2,16.8,kg
123023,carrefour-es,Bicarbonato sódico Carmencita 1 kg.,2.75,2.75,kg
123024,carrefour-es,Sal de mesa Javy 1 kg.,0.52,0.52,kg
123025,carrefour-es,Sal Marina en Escamas Carrefour 125 g.,1.95,15.6,kg
123026,carrefour-es,Sal rosa del himalaya fina Toque 250 g.,2.09,8.36,kg
123027,carrefour-es,Sal marina yodada fina Carrefour 500 g.,0.49,0.98,kg
123028,carrefour-es,Sal marina gruesa ecológica Ecocesta 1 kg.,1.47,1.47,kg
123029,carrefour-es,Molinillo sal rosa del himalaya Carrefour Selección 100 g.,1.82,18.2,kg
123030,carrefour-es,Bicarbonato sódico Nbd 200 g.,0.91,0.46,100 g
123031,carrefour-es,Sal para hornear Sal Costa 2 kg.,1.88,0.94,kg
123032,carrefour-es,Sal yodada con ácido fólico Sal Costa 1 kg.,0.8,0.8,kg
123033,carrefour-es,Sal de mesa fina Carmencita 200 g.,0.95,4.75,kg
123034,carrefour-es,Sal rosa del himalaya Aranca 250 g.,2.65,10.6,kg
123035,carrefour-es,Bicarbonato sódico Carmencita 200 g.,1.02,5.1,kg
123036,carrefour-es,Sal yodada Roca 1 kg.,0.59,0.59,kg
123037,carrefour-es,Sal Himalaya Condimento tarrina 120 g,1.5,12.5,kg
123038,carrefour-es,Copos suaves de avena  integral sin azúcares añadidos ecológicos Ecocesta 1 kg.,3.61,3.61,kg
123039,carrefour-es,Soja texturizada Carrefour 250 g.,1.5,6.0,g
123040,carrefour-es,Soja texturizada fina ecológica Ecocesta 250 g.,3.15,12.6,kg
123041,carrefour-es,Salvado de avena ecológico Carrefour Bio 450 g.,1.09,2.42,kg
123042,carrefour-es,Salvado de avena Carrefour 500 g.,1.15,2.3,kg
123043,carrefour-es,Levadura de cerveza Naturtierra 150 g.,2.49,16.6,kg
123044,carrefour-es,Salvado de trigo Carrefour 200 g.,0.71,3.55,kg
123045,carrefour-es,Copos de avena Naturtierra 500 g.,2.15,4.3,kg
123046,carrefour-es,"Complemento alimenticio Própolis, jalea real y equinacea en viales Vive Plus 12 ud.",5.9,4.92,100 ml
123047,carrefour-es,Complemento alimenticio Lecitina de soja Vive Plus 250 g.,4.2,16.8,kg
123048,carrefour-es,Melatonina plus con pasiflora en cápsulas Vive+ 30 ud.,6.25,39.06,100 g
123049,carrefour-es,Complemento alimenticio Jalea real en viales Vive Plus 12 ud.,5.5,4.58,100 ml
123050,carrefour-es,Levadura de cerveza ecológica Ecocesta 150 g.,5.85,39.0,kg
123051,carrefour-es,Colágeno y Magnesio Vive Plus 200 g.,7.35,36.75,kg
123052,carrefour-es,Batido sustitutivo de chocolate Bimanán 5 ud.,5.95,39.67,kg
123053,carrefour-es,Complemento alimenticio Aceite de onagra en perlas Vive Plus 48 ud.,4.2,12.73,100 g
123054,carrefour-es,Complemento alimenticio Cola de caballo en cápsulas Vive Plus 50 ud.,4.2,16.15,100 g
123055,carrefour-es,Vitaminas en cápsulas Vive Plus 50 ud.,6.25,26.04,100 g
123056,carrefour-es,Levadura de cerveza desamargada Carrefour 150 g.,4.05,27.0,kg
123057,carrefour-es,Espirulina en cápsulas Vive+ 50 ud.,4.2,20.0,100 g
123058,carrefour-es,Complemento alimenticio en cápsulas Mujer 10 Dieta 10 Vive+ sin gluten y sin lactosa 30 ud.,6.0,25.0,100 g
123059,carrefour-es,Fibra Plus Psylium ecológico Ecocesta 150 g.,6.75,45.0,kg
123060,carrefour-es,Proteina vegana natural sabor chocolate ecológica sin azúcar añadido Natural Athlete sin gluten 350 g.,14.5,41.43,kg
123061,carrefour-es,Salvado de avena ecológico Ecocesta 250 g.,1.67,6.68,kg
123062,carrefour-es,Semillas de chía ecológicas Carrefour Bio 250 g.,1.73,6.92,kg
123063,carrefour-es,Quinoa blanca y roja Brillante pack de 2 ud. de 125 g.,1.45,5.8,kg
123064,carrefour-es,"Mezcla de Quinoa blanca, roja y negra Carrefour 400 g.",2.6,6.5,kg
123065,carrefour-es,Quinoa blanca ecológica Carrefour Bio 400 g.,2.15,5.37,kg
123066,carrefour-es,Quinoa blanca Carrefour 400 g.,2.23,5.57,kg
123067,carrefour-es,Mezcla de seis semillas para ensaladas ecológicas Naturgreen 225 g.,2.85,12.67,kg
123068,carrefour-es,Semillas de lino dorado ecológicas Carrefour Bio 250 g.,1.74,6.96,kg
123069,carrefour-es,Quinoa Sos 250 g.,1.63,6.52,kg
123070,carrefour-es,Semillas de sésamo tostado ecológicas Carrefour Bio 450 g.,4.2,9.33,kg
123071,carrefour-es,Quinoa roja y blanca microondas Carrefour pack de 2 unidades de 125 g.,1.37,5.48,kg
123072,carrefour-es,Espelta hinchada ecológica Ecocesta 125 g.,2.02,16.16,kg
123073,carrefour-es,Quinoa integral Brillante pack de 2 ud. de 125 g.,1.63,6.52,kg
123074,carrefour-es,Semillas de lino Carrefour 400 g.,2.61,6.52,kg
123075,carrefour-es,Bulgur ecológico Ecocesta 500 g.,2.09,4.18,kg
123076,carrefour-es,Semillas de calabaza ecológica Naturgreen 225 g.,3.7,16.44,kg
123077,carrefour-es,Sésamo tostado ecológico Naturgreen 225 g.,2.55,11.33,kg
123078,carrefour-es,Quinoa Don Pedro 500 g.,3.05,6.1,kg
123079,carrefour-es,"Semillas de lino, girasol,calabaza, sésamo y bayas de goji molidas Linwoods 200 g.",4.75,23.75,kg
123080,carrefour-es,Semillas de Chia ecológica tarrina 125 g,1.19,9.52,kg
123081,carrefour-es,Sesamo crudo ecológico Ecocesta 250 g.,2.34,9.36,kg
123082,carrefour-es,"Mezcla de quinoa amarilla, roja y negra ecológica Paño Nature 500 g.",3.2,6.4,kg
123083,carrefour-es,Sésamo tostado ecológico Ecocesta 450 g.,4.02,8.93,kg
123084,carrefour-es,Semillas de lino molidas sin azúcar añadido ecológicas Ecocesta sin gluten 200 g.,3.15,15.75,kg
123085,carrefour-es,Quinoa integral y roja Sos 200 g.,1.72,8.6,kg
123086,carrefour-es,Crema de cacahuete suave alta en fibra y proteína Prozis 500 g.,4.2,8.4,kg
123087,carrefour-es,Crema de cacahuete crujiente alta en fibra y proteínas Prozis 500 g.,4.2,8.4,kg
123088,carrefour-es,Bebida Isotónica Ice Storm Powerade pack de 4 botellas 50 cl.,4.03,2.02,l
123089,carrefour-es,Barritas de proteínas sabor chocolate y avellanas Prozis pack de 6 unidades de 30 g.,5.0,27.78,kg
123090,carrefour-es,Bebida Isotónica Citrus Charge Powerade botella 50 cl.,1.05,2.1,l
123091,carrefour-es,Barritas de proteínas sabor chocolate blanco Weider pack de 3 barritas de 35 g.,2.95,28.1,kg
123092,carrefour-es,Clara de huevo líquida Prozis 500 g.,3.15,6.3,kg
123093,carrefour-es,Barritas de proteínas sabor chocolate blanco y frambuesa Prozis pack de 6 barritas de 30 g.,5.0,27.78,kg
123094,carrefour-es,Bebida Isotónica Antioxidant Vitamin Well botella 50 cl.,1.95,3.9,l
123095,carrefour-es,Bebida Isotónica Reload Vitamin Well botella 50 cl.,1.95,3.9,l
123096,carrefour-es,Bebida Isotónica Ice Storm Powerade botella 50 cl.,1.05,2.1,l
123097,carrefour-es,Barrita alta en proteínas y baja en azúcar sabor mantequilla de cacahuete Zero Prozis 40 g.,1.49,37.25,kg
123098,carrefour-es,Galletas altas en proteínas y fibra Zero Prozis 35 g.,1.38,39.43,kg
123099,carrefour-es,Barritas sabor chocolate blanco - stracciatella Just Protein pack de 3 barritas de 35 g.,2.95,28.1,kg
123100,carrefour-es,Batido de proteínas sabor chocolate zero Prozis 250 ml.,2.0,8.0,l
123101,carrefour-es,Barritas de proteínas sabor coco Weider pack de 3 barritas de 35 g.,2.95,28.1,kg
123102,carrefour-es,Barrita saciante sabor brownie de chocolate Prozis pack de 3 unidades de 35 g.,4.4,41.9,kg
123103,carrefour-es,Proteína vegana de vainilla Weider 300 g. ,12.45,41.5,kg
123104,carrefour-es,Barritas de proteínas con L-carnitine sabor yogur con fresa Powerbar 35 g.,1.44,41.14,kg
123105,carrefour-es,Barritas sabor chocolate intenso Just Protein pack de 3 unidades de 35 g.,2.95,28.1,kg
123106,carrefour-es,Galletasaciante con pepitas de chocolate Prozis pack de 3 barritas de 35 g.,4.4,41.9,kg
123107,carrefour-es,Concentrado de proteína de suero de leche sabor vainilla Prozis 400 g.,11.4,28.5,kg
123108,carrefour-es,Bebida Isotónica Orange Burst Powerade botella 50 cl.,1.05,2.1,l
123109,carrefour-es,Gel energético sabor fresa y kiwi Loading pack de 3 bolsitas de 30 g.,1.23,13.67,kg
123110,carrefour-es,Vino para cocinar Carrefour 75 cl.,1.99,2.65,l
123111,carrefour-es,Vino para cocinar El Guiso 75 cl.,3.1,4.13,l
123112,carrefour-es,Vino para cocinar Gran Chef 750 ml.,3.65,4.87,l
123113,carrefour-es,Vino para cocinar blanco seco Al Gusto 75 cl.,2.8,3.73,l
123114,carrefour-es,Vino para cocinar Doña Pepa 750 ml.,2.7,3.6,l
123116,carrefour-es,Tomate frito ecológico Carrefour Bio sin gluten tarro 340 g.,1.37,4.03,kg
123117,carrefour-es,Tomate frito ecológico Carrefour Bio tarro 300 g.,0.99,3.3,kg
123119,carrefour-es,Spaguetti integral ecológico Carrefour Bio 500 g.,0.93,1.86,kg
123120,carrefour-es,Vinagre de manzana filtrado ecológico Carrefour Bio 500 ml.,1.68,3.36,l
123122,carrefour-es,Arroz basmati ecológico Carrefour Bio 500 g.,1.56,3.12,kg
123123,carrefour-es,Aceite de oliva virgen extra ecológico Carrefour Bio 500 ml.,2.85,5.7,l
123125,carrefour-es,Arroz largo integral ecológico Carrefour Bio 500 g.,1.56,3.12,kg
123126,carrefour-es,Ajo molido ecológico Carrefour Bio 50 g.,2.09,41.8,kg
123127,carrefour-es,Aceite de oliva virgen extra ecológico Carrefour Bio 3 l.,14.79,4.93,l
123128,carrefour-es,Lenteja cocida Carrefour Bio 400 g.,1.98,4.95,kg
123129,carrefour-es,Fusilli de lentejas rojas ecológicos Carrefour Bio 250 g.,2.35,9.4,kg
123130,carrefour-es,Vinagre de manzana sin filtrar ecológico Carrefour Bio 500 ml.,2.0,4.0,l
123131,carrefour-es,Lenteja categoría extra ecológica Carrefour Bio 500 g.,1.67,3.34,kg
123134,carrefour-es,Garbanzo pedrosillano categoría extra ecológico Carrefour Bio 500 g.,1.56,3.12,kg
123135,carrefour-es,Arroz redondo ecológico Carrefour Bio 500 g.,1.49,2.98,kg
123136,carrefour-es,Canela molida ecológica Carrefour Bio sin gluten 30 g.,2.09,83.6,kg
123137,carrefour-es,Garbazo cocido ecológico Carrefour Bio 400 g.,1.98,4.95,kg
123138,carrefour-es,Alubia cocida Carrefour Bio 400 g.,1.98,4.95,kg
123141,carrefour-es,Albahaca Carrefour 50 g.,1.1,22.0,kg
123142,carrefour-es,Ajo troceado Findus 75 g.,1.87,24.93,kg
123143,carrefour-es,Perejil troceado Findus 50 g.,1.5,30.0,kg
123144,carrefour-es,Leche semidesnatada Carrefour pack de 6 briks de 200 ml.,1.29,1.08,l
123145,carrefour-es,Leche semidesnatada Carrefour brik 1l.,0.58,0.58,l
123146,carrefour-es,Leche entera Carrefour brik 1l.,0.58,0.58,l
123147,carrefour-es,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,0.79,l
123148,carrefour-es,Leche desnatada Carrefour brik 1L.,0.58,0.58,l
123149,carrefour-es,Leche entera Central Lechera Asturiana brik 1 l.,0.79,0.79,l
123150,carrefour-es,Leche semidesnatada Carrefour sin lactosa brik 1 l.,0.75,0.75,l
123151,carrefour-es,Coca Cola light pack 24 latas 33 cl.,14.64,1.85,l
123152,carrefour-es,Leche semidesnatada Central Lechera Asturiana sin lactosa brik 1 l.,0.89,0.89,l
123153,carrefour-es,Leche entera Pascual brik 1 l.,0.85,0.85,l
123154,carrefour-es,"Leche semidesnatada Central Lechera Asturiana botella 2,2 l.",1.59,0.72,l
123155,carrefour-es,Leche semidesnatada Pascual brik 1 l.,0.85,0.85,l
123156,carrefour-es,Leche desnatada Central Lechera Asturiana brik 1 l.,0.79,0.79,l
123157,carrefour-es,Leche desnatada Carrefour sin lactosa brik 1 l.,0.75,0.75,l
123158,carrefour-es,"Leche semidesnatada Central Lechera Asturiana botella 1,5 l.",1.19,0.79,l
123159,carrefour-es,Leche semidesnatada Président brik 1 l.,0.65,0.65,l
123160,carrefour-es,"Leche entera Central Lechera Asturiana botella 2,2 l.",1.59,0.72,l
123161,carrefour-es,Leche entera ecológica Carrefour Bio brik 1 l.,0.94,0.94,l
123162,carrefour-es,Leche semidesnatada ecológica Carrefour Bio brik 1 l.,0.94,0.94,l
123163,carrefour-es,Leche entera Président brik 1 l.,0.65,0.65,l
123164,carrefour-es,Leche desnatada Central Lechera Asturiana sin lactosa brik 1 l.,0.89,0.89,l
123165,carrefour-es,"Leche entera Central Lechera Asturiana botella 1,5 l.",1.19,0.79,l
123166,carrefour-es,Leche semidesnatada Pascual sin lactosa brik 1 l.,0.99,0.99,l
123167,carrefour-es,Leche semidesnatada con calcio Carrefour brik 1 l.,0.7,0.7,l
123168,carrefour-es,Bebida láctea desnatada Omega 3 Puleva brik 1.,1.39,1.39,l
123169,carrefour-es,Bebida de avena Carrefour con calcio brik 1 l.,1.08,1.08,l
123170,carrefour-es,Bebida de avena YoSoy brik 1 l.,1.4,1.4,l
123171,carrefour-es,Bebida de avena ecológica Carrefour Bio brik 1 l.,1.49,1.49,l
123172,carrefour-es,Bebida de almendras tostadas sin azúcar Alpro Central Lechera Asturiana brik 1 l.,1.79,1.79,l
123173,carrefour-es,Bebida de soja ligera Alpro Central Lechera Asturiana brik 1 l.,1.49,1.49,l
123174,carrefour-es,Bebida de avena sabor natural sin azúcar añadido ViveSoy brik 1 l.,1.79,1.79,l
123175,carrefour-es,Bebida de avena sin azúcar añadido Alpro Central Lechera Asturiana brik 1 l.,1.79,1.79,l
123176,carrefour-es,Bebida de soja ecológica Carrefour Bio brik 1 l.,0.99,0.99,l
123177,carrefour-es,Bebida de coco sin azúcar Alpro Central Lechera Asturiana brik 1 l.,1.79,1.79,l
123178,carrefour-es,Bebida de soja natural ViveSoy brik 1 l.,1.48,1.48,l
123179,carrefour-es,Bebida de soja ligera ViveSoy brik 1 l.,1.48,1.48,l
123180,carrefour-es,Bebida de soja sin azúcares Alpro Central Lechera Asturiana brik 1 l.,1.49,1.49,l
123181,carrefour-es,Bebida de soja Carrefour con calcio brik 1 l.,0.79,0.79,l
123182,carrefour-es,Bebida de soja Carrefour sin azúcares brik 1 l.,0.79,0.79,l
123183,carrefour-es,Bebida de arroz ecológica Carrefour Bio brik 1 l.,1.09,1.09,l
123184,carrefour-es,Bebida de avena sin azúcar Alpro Central Lechera Asturiana brik 1 l.,1.92,1.92,l
123185,carrefour-es,Bebida de almendras zero Almond Breeze brik 1 l.,1.79,1.79,l
123186,carrefour-es,Bebida de almendras Almendrola sin azúcar brik 1 l.,1.7,1.7,l
123187,carrefour-es,Bebida de almendra Alpro Central Lechera Asturiana brik 1 l.,1.79,1.79,l
123188,carrefour-es,Bebida de avena sin azúcares añadidos ecológica YoSoy brik 1 l.,1.6,1.6,l
123189,carrefour-es,Bebida de soja Alpro Central Lechera Asturiana brik 1 l.,1.49,1.49,l
123190,carrefour-es,Bebida de almendras sin azúcar ViveSoy brik 1 l.,1.79,1.79,l
123191,carrefour-es,Bebida de almendras sabor natural ViveSoy brik 1 l.,1.79,1.79,l
123192,carrefour-es,Bebida de avena con calcio sin azúcar añadido YoSoy brik 1 l.,1.45,1.45,l
123193,carrefour-es,Horchata de chufa Carrefour botella 1 l.,1.39,1.39,l
123194,carrefour-es,Batido de chocolate Puleva pack de 6 briks de 200 ml.,1.69,1.41,l
123195,carrefour-es,Horchata de chufa Chufi botella 750 ml.,1.49,1.99,l
123196,carrefour-es,Horchata de chufa Chufi Original botella 1 l.,1.48,1.48,l
123197,carrefour-es,Batido de cacao Carrefour pack de 6 briks de 200 ml.,1.03,0.86,l
123198,carrefour-es,Horchata de chufa Chufi botella 1 l.,1.74,1.74,l
123199,carrefour-es,Horchata de chufa Carrefour brik 1 l.,0.88,0.88,l
123200,carrefour-es,Batido de cacao Cola Cao pack de 9 botellas de 200 ml.,4.25,2.36,l
123201,carrefour-es,Batido de cacao Cacaolat botella 1 l.,1.88,1.88,l
123202,carrefour-es,Batido de chocolate Pascual pack de 9 briks de 200 ml.,3.45,1.92,l
123203,carrefour-es,Horchata de chufa Don Simón botella 1 l.,1.25,1.25,l
123204,carrefour-es,Batido de cacao Cacaolat pack de 6 briks de 200 ml.,2.69,2.24,l
123205,carrefour-es,Batido de fresa Puleva pack de 6 briks de 200 ml.,1.69,1.41,l
123206,carrefour-es,Batido de vanilla Puleva pack de 6 briks de 200 ml.,2.05,1.71,l
123207,carrefour-es,Batido de chocolate Puleva botella 1 l.,1.14,1.14,l
123208,carrefour-es,Batido de cacao Carrefour botella 1 l.,0.85,0.85,l
123209,carrefour-es,Horchata de chufa sin azúcar Chufi botella 1 l.,1.48,1.48,l
123210,carrefour-es,Batido de vanilla Puleva botella 1 l.,1.14,1.14,l
123211,carrefour-es,Batido de fresa Puleva botella 1l.,1.14,1.14,l
