id,supermarket,name,price,reference_price,reference_unit
249190,mercadona-es,Secreto de cerdo,2.64,6.59,kg
249191,mercadona-es,Solomillo de cerdo,3.25,6.25,kg
249192,mercadona-es,Media careta de cerdo sin oreja,1.66,3.95,kg
249193,mercadona-es,Manteca de cerdo Mont-Palau para cocinar,1.85,4.63,kg
249194,mercadona-es,Fiambre de magro de cerdo adobado,3.26,7.25,kg
249195,mercadona-es,Filetes de cerdo magro jamón,2.55,4.9,kg
249196,mercadona-es,Codillo de cerdo,1.58,3.3,kg
249197,mercadona-es,Filetes hígado de cerdo,1.34,2.98,kg
249198,mercadona-es,Filetes lomo al ajillo,3.63,7.25,kg
249199,mercadona-es,Filetes de cerdo empanados,2.62,6.56,kg
249200,mercadona-es,Pinchos de cerdo con varilla,3.52,11.65,kg
249201,mercadona-es,Lomo de cerdo grueso,1.77,5.9,kg
249202,mercadona-es,Costilla de cerdo carnosa,3.5,5.0,kg
249203,mercadona-es,Libritos lomo de cerdo,2.68,5.95,kg
249204,mercadona-es,Presa de cerdo ibérico,5.06,21.1,kg
249205,mercadona-es,Lomo de cerdo ibérico adobado,3.74,17.0,kg
249206,mercadona-es,Secreto de cerdo ibérico,4.16,16.64,kg
249207,mercadona-es,Sesos de cerdo,1.8,13.85,kg
249208,mercadona-es,Solomillo de cerdo ibérico,6.62,17.9,kg
249209,mercadona-es,Medallones preparado de solomillo cerdo provenzal,3.74,9.35,kg
249210,mercadona-es,Pinchos de cerdo sin varilla,4.21,8.25,kg
249211,mercadona-es,Chuletas lomo de cerdo,4.41,4.9,kg
249212,mercadona-es,Chuletas aguja de cerdo,3.05,4.69,kg
249213,mercadona-es,Lomo de cerdo ibérico,4.42,15.52,kg
249214,mercadona-es,Solomillo de cerdo marinado con romero,6.09,8.7,kg
249215,mercadona-es,Solomillo de cerdo marinado con setas,6.09,8.7,kg
249216,mercadona-es,Costilla de cerdo a tiras,4.0,5.0,kg
249217,mercadona-es,Filetes pechuga de pavo,4.08,6.8,kg
249218,mercadona-es,Chuletas de pavo contramuslo,2.45,4.9,kg
249219,mercadona-es,Tacos de pavo,3.48,5.8,kg
249220,mercadona-es,Solomillo de pavo,3.0,6.0,kg
249221,mercadona-es,Chuletas de pavo al ajillo,3.48,5.8,kg
249222,mercadona-es,Brochetas de pavo,3.98,7.95,kg
249223,mercadona-es,Pechugas de pavo pimentón,3.76,6.49,kg
249224,mercadona-es,Tacos de pavo al ajillo,2.88,4.8,kg
249225,mercadona-es,Filetes de pavo contramuslo,3.33,5.95,kg
249226,mercadona-es,Codornices abiertas,2.61,8.7,kg
249227,mercadona-es,Foie gras de pato loncheado,7.45,49.67,kg
249228,mercadona-es,Codornices,2.87,8.2,kg
249229,mercadona-es,Magret de pato,7.22,19.0,kg
249230,mercadona-es,Medallones solomillo de pavo,2.89,9.65,kg
249231,mercadona-es,Filetes pechuga de pollo corte fino,3.9,7.8,kg
249232,mercadona-es,Filetes pechuga de pollo,4.62,7.1,kg
249233,mercadona-es,Contramuslos de pollo deshuesados y sin piel,2.71,6.3,kg
249234,mercadona-es,Solomillos de pollo,3.74,7.48,kg
249235,mercadona-es,Pechugas de pollo enteras,6.47,5.39,kg
249236,mercadona-es,Cuartos traseros familiar de pollo,3.74,2.34,kg
249237,mercadona-es,Cuartos traseros de pollo,2.2,2.75,kg
249238,mercadona-es,Muslos de pollo deshuesados con piel,2.1,4.2,kg
249239,mercadona-es,Pechugas de pollo enteras,3.06,6.12,kg
249240,mercadona-es,Medio pollo troceado,3.2,3.55,kg
249241,mercadona-es,Brochetas de pollo,2.95,8.55,kg
249242,mercadona-es,Jamoncitos de pollo,3.62,3.94,kg
249243,mercadona-es,Alas de pollo partidas,3.18,4.55,kg
249244,mercadona-es,Carcasa y espinazo de pollo,1.15,1.15,kg
249245,mercadona-es,Pechugas de pollo empanadas marinadas,4.23,6.5,kg
249246,mercadona-es,Filetes pechuga de pollo rural,4.25,8.5,kg
249247,mercadona-es,Flautas de pollo y queso,1.7,6.23,kg
249248,mercadona-es,Pechugas de pollo finas hierbas marinadas,4.68,7.2,kg
249249,mercadona-es,Pollo entero,4.73,2.49,kg
249250,mercadona-es,Hígados y corazones de pollo,1.44,3.2,kg
249251,mercadona-es,Cuartos traseros de pollo rural,3.83,4.25,kg
249252,mercadona-es,Nuggets de pollo,2.11,6.76,kg
249253,mercadona-es,Medallones pechuga de pollo marinado,4.0,6.15,kg
249254,mercadona-es,Contramuslos de pollo sin piel,3.26,3.62,kg
249255,mercadona-es,Alas de pollo adobadas,3.06,4.5,kg
249256,mercadona-es,Fajitas pollo y verduras,3.5,8.75,kg
249257,mercadona-es,Alas de pollo,3.67,3.75,kg
249258,mercadona-es,Contramuslos de pollo marinados con piel,3.39,5.65,kg
249259,mercadona-es,Delicias de fiambre pollo y queso,2.5,8.62,kg
249260,mercadona-es,Carcasa de pollo rural,1.88,2.5,kg
249261,mercadona-es,Pollo entero troceado,4.35,2.9,kg
249262,mercadona-es,Jamoncitos de pollo rural,4.38,5.15,kg
249263,mercadona-es,Pollo rural entero,6.46,3.59,kg
249264,mercadona-es,Medio pollo rural troceado,4.7,4.95,kg
249265,mercadona-es,Pechugas de pollo rural enteras,4.37,7.95,kg
249266,mercadona-es,Alas de pollo rural partidas,3.78,6.4,kg
249267,mercadona-es,Mollejas de pollo,1.74,4.35,kg
249268,mercadona-es,Sangre hervida de pollo,1.7,3.4,kg
249269,mercadona-es,Patas de pollo,2.34,3.35,kg
249270,mercadona-es,Medio pollo,2.3,2.55,kg
249271,mercadona-es,Pechugas de pollo con hueso y con piel,2.94,4.9,kg
249272,mercadona-es,Medio pollo rural,4.5,4.5,kg
249273,mercadona-es,Picantones de pollo,4.88,6.1,kg
249274,mercadona-es,Contramuslos de pollo rural deshuesados y sin piel,4.04,7.35,kg
249275,mercadona-es,Pollo churrasco,2.8,2.95,kg
249276,mercadona-es,Muslos de pollo rural deshuesados con piel,4.17,6.95,kg
249277,mercadona-es,Filetes de vacuno 1ªB añojo,4.45,8.89,kg
249278,mercadona-es,Filetes de vacuno 1ªA añojo,5.1,10.2,kg
249279,mercadona-es,Tacos de vacuno añojo,4.92,8.2,kg
249280,mercadona-es,Lomo de vacuno añojo,6.85,13.7,kg
249281,mercadona-es,Carrillada de vacuno añojo,3.48,9.95,kg
249282,mercadona-es,Filetes de vacuno al ajillo,4.93,10.95,kg
249283,mercadona-es,Solomillo de vacuno añojo,8.97,29.9,kg
249284,mercadona-es,Carpaccio de vacuno,2.99,27.18,kg
249285,mercadona-es,Cadera de vacuno añojo,6.04,11.4,kg
249286,mercadona-es,Entrecot de vacuno fino añojo,8.6,17.2,kg
249287,mercadona-es,Entrecot de vacuno grueso añojo,10.32,17.2,kg
249288,mercadona-es,Churrasco de vacuno añojo,3.45,6.9,kg
249289,mercadona-es,Entrecot de ternera blanca,11.2,22.4,kg
249290,mercadona-es,Filetes hígado de vacuno añojo,3.75,7.5,kg
249291,mercadona-es,Filete de vacuno añojo para empanar,5.0,9.99,kg
249292,mercadona-es,Filetes de ternera blanca,7.11,15.8,kg
249293,mercadona-es,Churrasco marinado,3.63,6.98,kg
249294,mercadona-es,Entrecot de vacuno angus,10.89,33.0,kg
249295,mercadona-es,Rellenito de vacuno con pasas y piñones,9.0,9.0,kg
249296,mercadona-es,Medio solomillo de vacuno añojo,37.55,25.9,kg
249297,mercadona-es,Medio conejo troceado,3.9,6.5,kg
249298,mercadona-es,Conejo entero,7.74,5.95,kg
249299,mercadona-es,Medio conejo a cuartos,3.97,6.4,kg
249300,mercadona-es,Conejo entero troceado,8.45,6.5,kg
249301,mercadona-es,Chuletas de cordero palo y riñonada,10.76,16.55,kg
249302,mercadona-es,Chuletas de cordero mixtas,11.4,11.4,kg
249303,mercadona-es,Cordero al tajo,9.5,9.5,kg
249304,mercadona-es,Chuletas de cordero pierna,7.1,10.15,kg
249305,mercadona-es,Chuletas de cordero paletilla,8.33,11.9,kg
249306,mercadona-es,Filetes hígado de cordero,4.27,8.9,kg
249307,mercadona-es,Garretas brazuelo de cordero,4.25,8.5,kg
249308,mercadona-es,Cuello de cordero,4.14,6.9,kg
249309,mercadona-es,Paletilla de cordero lechal asado fácil,12.6,20.0,kg
249310,mercadona-es,Longaniza magro fresca,2.73,5.63,kg
249311,mercadona-es,Morcilla oreada d' Ontinyent,1.59,5.29,kg
249312,mercadona-es,Longaniza fresca d' Ontinyent,3.05,7.1,kg
249313,mercadona-es,Morcilla de cebolla oreada,1.51,5.04,kg
249314,mercadona-es,Chorizo oreado,1.98,6.39,kg
249315,mercadona-es,Longaniza fresca de pollo,3.1,5.64,kg
249316,mercadona-es,Longaniza fresca sin tripa,2.27,5.1,kg
249317,mercadona-es,Chistorra,1.26,5.73,kg
249318,mercadona-es,Embutido mixto,3.1,5.97,kg
249319,mercadona-es,Longaniza roja fresca,1.64,6.57,kg
249320,mercadona-es,Embutido surtido oreado,2.45,6.12,kg
249321,mercadona-es,BotifarrÃ³n de carne,1.95,5.58,kg
249322,mercadona-es,Morcilla de arroz y cebolla,1.34,4.47,kg
249323,mercadona-es,Embutido blanco,1.95,5.58,kg
249324,mercadona-es,Butifarra fresca,3.16,4.93,kg
249325,mercadona-es,Longaniza criollo fresca,2.73,6.5,kg
249326,mercadona-es,Burger de vacuno y cerdo,3.35,6.2,kg
249327,mercadona-es,Burger de vacuno,3.61,6.69,kg
249328,mercadona-es,Burger de pollo,3.5,6.48,kg
249329,mercadona-es,Burger de vacuno gruesas,3.0,8.33,kg
249330,mercadona-es,Burger de vacuno y cerdo con jamón y cebolla caramelizada,2.1,8.75,kg
249331,mercadona-es,Burger de pavo y espinacas,1.95,8.13,kg
249332,mercadona-es,Burger de pavo y pollo,3.52,6.52,kg
249333,mercadona-es,Burger de pollo con queso,3.08,8.56,kg
249334,mercadona-es,Mini burgers de pollo,1.5,7.5,kg
249335,mercadona-es,Mini burgers de vacuno y cerdo,1.55,7.75,kg
249336,mercadona-es,"Burger de pollo, cerdo y verdura",2.95,8.19,kg
249337,mercadona-es,Burger de vacuno y cerdo gruesas,2.6,7.22,kg
249338,mercadona-es,Burger de pollo rural gruesas,3.0,8.33,kg
249339,mercadona-es,Burger de cerdo ibérico gruesas,2.81,7.81,kg
249340,mercadona-es,Burger de pollo con zanahoria,1.95,8.13,kg
249341,mercadona-es,Burger de cerdo y vacuno con bacon y queso,2.1,8.75,kg
249342,mercadona-es,Burger de cerdo y vacuno con barbacoa,2.1,8.75,kg
249343,mercadona-es,Hamburguesas de vacuno congeladas,2.35,9.79,kg
249344,mercadona-es,Hamburguesa de vacuno congelada,1.76,9.78,kg
249345,mercadona-es,Preparado de carne picada vacuno y cerdo,3.3,6.6,kg
249346,mercadona-es,Preparado de carne picada vacuno y cerdo,5.3,5.3,kg
249347,mercadona-es,Preparado de carne picada cerdo,2.6,5.2,kg
249348,mercadona-es,Preparado de carne picada vacuno,3.2,6.4,kg
249349,mercadona-es,Preparado de carne picada vacuno,5.3,5.3,kg
249350,mercadona-es,Preparado de carne picada pollo y pavo,3.2,6.4,kg
249351,mercadona-es,Albóndigas de cerdo,4.58,5.45,kg
249352,mercadona-es,Nuggets de pollo Hacendado ultracongelados,2.25,4.5,kg
249353,mercadona-es,Croquetas de pollo Hacendado ultracongeladas,0.99,1.98,kg
249354,mercadona-es,Delicias de pollo Hacendado ultracongeladas,2.9,5.8,kg
249355,mercadona-es,Croquetas de cocido Hacendado ultracongeladas,1.5,4.29,kg
249356,mercadona-es,Nuggets de pavo Hacendado ultracongelados,2.6,6.5,kg
249357,mercadona-es,Albóndigas de carne Tenedor Plata ultracongeladas,1.6,4.0,kg
249384,mercadona-es,Regaliz roja Hacendado,1.0,5.0,kg
249386,mercadona-es,Croquetas de pollo,3.2,9.55,kg
249387,mercadona-es,Callos preparados de ternera Rogusa,2.95,5.9,kg
249388,mercadona-es,Oreja de cerdo cocida adobada Rogusa,3.57,7.14,kg
249406,mercadona-es,Jamoncitos de pollo congelados,2.35,2.35,kg
249407,mercadona-es,Alas de pollo congeladas,2.55,2.55,kg
249408,mercadona-es,Medallones preparado de solomillo cerdo congelados marinados,2.95,9.85,kg
249409,mercadona-es,Solomillo de pavo marinado congelado,1.91,5.45,kg
249410,mercadona-es,Cuartos traseros de pollo congelados,3.9,1.95,kg
249411,mercadona-es,Solomillo de cerdo marinado congelado,5.64,7.05,kg
249412,mercadona-es,Jamoncitos de pavo duplo congelados,1.98,2.95,kg
249413,mercadona-es,Yemas de gallina congeladas,1.25,5.0,kg
249414,mercadona-es,Chuletas de cordero palo o ri単onada congeladas,4.51,12.9,kg
249415,mercadona-es,Paletilla de lechal entera congelada,10.99,16.9,kg
249416,mercadona-es,Pierna de lechal entera congelada,7.09,10.9,kg
249417,mercadona-es,Lomo de vacuno congelado,3.1,11.7,kg
249418,mercadona-es,Entrecot de vacuno congelado,4.26,14.2,kg
249419,mercadona-es,Medio solomillo de vacuno a単ojo congelado,23.37,20.5,kg
249420,mercadona-es,Rabo de vacuno a単ojo congelado,10.95,9.95,kg
249423,mercadona-es,Chuletas cordero de lechal congeladas,6.2,15.9,kg
249424,mercadona-es,Medallones solomillo de vacuno a単ojo congelados,6.75,22.5,kg
249425,mercadona-es,Pechuga de pavo bajo en sal Hacendado finas lonchas,2.95,7.38,kg
249426,mercadona-es,Pechuga de pavo bajo en sal Hacendado finas lonchas,1.89,8.4,kg
249427,mercadona-es,Pechuga de pavo Hacendado finas lonchas,2.95,7.38,kg
249428,mercadona-es,Pechuga de pavo Hacendado finas lonchas,1.79,8.95,kg
249429,mercadona-es,Salchichón de pavo Hacendado lonchas,1.89,12.6,kg
249430,mercadona-es,Pechuga de pavo 0% materia grasa Hacendado al corte,1.8,9.0,kg
249431,mercadona-es,Lomo de pavo Hacendado lonchas,1.89,18.9,kg
249432,mercadona-es,Longaniza de pavo extra Hacendado lonchas,1.79,14.32,kg
249433,mercadona-es,Tiras de pechuga pollo al horno Hacendado,1.89,13.5,kg
249434,mercadona-es,Jamón de pavo Hacendado finas lonchas,1.52,6.76,kg
249435,mercadona-es,Dados de pavo Hacendado,1.89,9.45,kg
249436,mercadona-es,Tiras de pechuga de pollo al natural Hacendado,1.89,13.5,kg
249437,mercadona-es,Longaniza de pollo extra Hacendado sticks para picar,1.0,20.0,kg
249438,mercadona-es,Pechuga de pollo braseada Hacendado finas lonchas,1.89,9.45,kg
249439,mercadona-es,Mortadela de pavo Hacendado finas lonchas,1.0,6.67,kg
249440,mercadona-es,Pechuga de pavo al horno de leña Campofrío lonchas,1.55,12.4,kg
249441,mercadona-es,Pechuga de pollo Hacendado finas lonchas,1.85,9.25,kg
249442,mercadona-es,Pechuga de pavo 0% materia grasa Hacendado,2.85,5.7,kg
249443,mercadona-es,Pechuga de pavo a las finas hierbas Hacendado finas lonchas,1.82,9.1,kg
249444,mercadona-es,Pechuga de pollo Hacendado al corte,1.6,8.0,kg
249445,mercadona-es,Pechuga de pavo natural Noel lonchas,2.3,19.17,kg
249446,mercadona-es,Pollo relleno asado al horno La Carloteña lonchas,1.89,12.6,kg
249447,mercadona-es,Jamón de pavo Hacendado,2.2,4.4,kg
249448,mercadona-es,Longaniza de pavo imperial extra Hacendado,2.15,9.15,kg
249449,mercadona-es,Pechuga de pavo bajo en sal Hacendado,2.99,5.98,kg
249450,mercadona-es,Pechuga de pollo Hacendado toque braseado,2.99,5.98,kg
249451,mercadona-es,Pechuga de pavo pimienta Hacendado finas lonchas,2.45,24.5,kg
249452,mercadona-es,Cabeza de cerdo finas lonchas Hacendado,1.5,10.0,kg
249453,mercadona-es,Cabeza de cerdo trufa con pistachos Hacendado finas lonchas,2.0,13.33,kg
249454,mercadona-es,Jamón cocido extra Hacendado finas lonchas,3.08,6.84,kg
249455,mercadona-es,Jamón cocido extra Hacendado finas lonchas,1.9,9.5,kg
249456,mercadona-es,Jamón cocido extra Hacendado lonchas,1.79,8.95,kg
249457,mercadona-es,Jamón cocido natural Hacendado lonchas,2.1,10.5,kg
249458,mercadona-es,Jamón cocido extra sándwich Hacendado lonchas,1.88,7.52,kg
249459,mercadona-es,Maxi york Hacendado finas lonchas,2.06,4.12,kg
249460,mercadona-es,Jamón cocido extra Noel lonchas,1.99,9.95,kg
249461,mercadona-es,Jamón cocido jugoso Hacendado,1.6,7.11,kg
249462,mercadona-es,Jamón cocido braseado Noel lonchas,1.95,9.75,kg
249463,mercadona-es,Jamón cocido Noel lonchas,2.3,19.17,kg
249464,mercadona-es,Fiambre magro sándwich Hacendado lonchas,1.38,4.6,kg
249465,mercadona-es,Jamón cocido bajo en sal Hacendado finas lonchas,2.05,9.11,kg
249466,mercadona-es,Lacón cortado a mano Noel,3.12,12.48,kg
249467,mercadona-es,Magro de cerdo cocido Coren,1.95,8.13,kg
249468,mercadona-es,Maxi york Hacendado,4.6,2.3,kg
249469,mercadona-es,Lacón al horno Noel lonchas,2.09,10.45,kg
249470,mercadona-es,Maxi lomo Hacendado finas lonchas,2.08,5.2,kg
249471,mercadona-es,Chopped cocido en lata Hacendado finas lonchas,1.37,9.13,kg
249472,mercadona-es,Chopped veggie Noel lonchas,1.19,11.9,kg
249473,mercadona-es,Chopped cerdo Hacendado lonchas,1.0,4.0,kg
249474,mercadona-es,Chopped Hacendado,1.65,3.3,kg
249475,mercadona-es,Mortadela Hacendado lonchas,0.9,3.6,kg
249476,mercadona-es,Mortadela con aceitunas Hacendado lonchas,0.95,3.8,kg
249477,mercadona-es,Mortadela italiana Hacendado finas lonchas,1.69,11.27,kg
249478,mercadona-es,Mortadela veggie con aceitunas Noel lonchas,1.19,11.9,kg
249479,mercadona-es,Mortadela veggie con aceitunas Noel,2.49,7.66,kg
249480,mercadona-es,Mortadela Hacendado,1.55,3.1,kg
249481,mercadona-es,Galantina con pistacho y trufa Hacendado finas lonchas,1.54,10.27,kg
249482,mercadona-es,Galantina aceituna y pimiento Hacendado finas lonchas,1.36,9.07,kg
249484,mercadona-es,Jamón serrano Incarlopsa lonchas extrafinas,2.19,18.25,kg
249485,mercadona-es,Mini taquitos de jamón Incarlopsa,2.15,11.94,kg
249486,mercadona-es,Jamón serrano Incarlopsa lonchas,3.49,14.54,kg
249487,mercadona-es,Jamón serrano cortado a máquina,2.14,17.8,kg
249488,mercadona-es,Jamón gran reserva cortado a máquina,2.52,21.0,kg
249489,mercadona-es,Jamón cebo ibérico cortado a máquina,5.52,46.0,kg
249490,mercadona-es,Jamón serrano reserva cortado a cuchillo,3.1,34.5,kg
249491,mercadona-es,Jamón cebo ibérico cortado a cuchillo,5.85,65.0,kg
249492,mercadona-es,Jamón bellota ibérico cortado a cuchillo,11.25,125.0,kg
249493,mercadona-es,Jamón bellota ibérico 100% cortado a cuchillo,13.95,155.0,kg
249494,mercadona-es,Paleta curada lonchas Paletas Marpa,3.5,14.58,kg
249495,mercadona-es,Jamón de Trevélez Antonio Álvarez lonchas extra finas,2.9,24.17,kg
249496,mercadona-es,Taquitos de jamón Incarlopsa,2.19,10.95,kg
249497,mercadona-es,Taco paleta curada Marpa,4.8,16.0,kg
249498,mercadona-es,Hueso garrón Incarlopsa,0.87,2.99,kg
249499,mercadona-es,Surtido de ibéricos La Hacienda del ibérico,5.95,29.75,kg
249500,mercadona-es,Panceta salada ibérica La Hacienda del ibérico,2.05,5.7,kg
249501,mercadona-es,Cecina ahumada natural Embutidos Pajariel lonchas,2.59,25.9,kg
249502,mercadona-es,Codillo de jamón entero Incarlopsa,1.79,1.99,kg
249503,mercadona-es,Jamón de pato curado Martiko lonchas,2.85,57.0,kg
249504,mercadona-es,Paleta de cebo ibérica La Hacienda del ibérico,4.19,41.9,kg
249505,mercadona-es,Jamón de Teruel El Ontanar lonchas,3.1,25.83,kg
249506,mercadona-es,Jamón serrano Hacendado,39.0,5.8,kg
249507,mercadona-es,Jamón serrano Incarlopsa,55.0,7.24,kg
249508,mercadona-es,Paleta de cebo ibérica La Hacienda del ibérico,52.0,9.65,kg
249509,mercadona-es,Paleta de cerdo curada Marpa,28.0,6.07,kg
249510,mercadona-es,Jamón de cebo ibérico La Hacienda del ibérico,109.0,13.21,kg
249511,mercadona-es,Jamón de bellota ibérico Covap,436.5,48.5,kg
249512,mercadona-es,Jamón de bellota ibérico La Hacienda del ibérico,351.0,39.0,kg
249513,mercadona-es,Paleta de bellota ibérica La Hacienda del ibérico,159.0,26.5,kg
249514,mercadona-es,Caja jamonera grande soporta 12 kg,1.5,1.5,ud
249515,mercadona-es,Fuet espetec extra Hacendado,2.05,2.05,ud
249516,mercadona-es,Salchichón extra Hacendado lonchas,1.5,6.25,kg
249518,mercadona-es,Longaniza Hacendado sticks para picar,1.0,20.0,kg
249519,mercadona-es,Longaniza de Pascua Hacendado,3.0,10.34,kg
249522,mercadona-es,Salchichón extra Hacendado lonchas,1.65,9.17,kg
249523,mercadona-es,Longaniza de payés Hacendado lonchas,1.5,12.0,kg
249524,mercadona-es,Salami extra Hacendado lonchas,1.45,6.04,kg
249525,mercadona-es,Salchichón extra pimienta Hacendado finas lonchas,1.38,13.8,kg
249526,mercadona-es,Salchichón de cebo ibérico cortado a máquina,1.98,22.0,kg
249527,mercadona-es,Salchichón de bellota ibérico cortado a máquina,2.34,26.0,kg
249528,mercadona-es,Salchichón ibérico La Hacienda del ibérico lonchas,1.95,15.6,kg
249530,mercadona-es,Longaniza clásica extra Hacendado,2.2,2.2,ud
249531,mercadona-es,Longaniza de Pascua Hacendado,1.5,10.34,kg
249532,mercadona-es,Longaniza de payés Hacendado,4.1,4.1,ud
249533,mercadona-es,Salami montañés El Pozo,1.35,1.35,ud
249534,mercadona-es,Salchichón cular ibérico extra La Hacienda del ibérico,5.45,10.9,kg
249535,mercadona-es,Mini salchichón ibérico extra La Hacienda del ibérico,1.98,9.9,kg
249536,mercadona-es,Salchichón cular ibérico extra La Hacienda del ibérico,8.94,10.9,kg
249537,mercadona-es,Salchichón de bellota ibérico cular Covap,15.0,15.0,kg
249538,mercadona-es,Salchichón de bellota ibérico La Hacienda del ibérico,6.45,15.0,kg
249539,mercadona-es,Chorizo Pamplona extra Hacendado lonchas,1.6,7.11,kg
249540,mercadona-es,Chorizo extra Hacendado lonchas,1.5,6.25,kg
249541,mercadona-es,Chorizo de pavo Hacendado lonchas,1.89,12.6,kg
249542,mercadona-es,Chorizo ibérico La Hacienda del ibérico lonchas,1.95,15.6,kg
249543,mercadona-es,Chorizo picante extra Hacendado,2.1,7.5,kg
249544,mercadona-es,Taquitos de chorizo Revilla,2.25,11.25,kg
249545,mercadona-es,Chorizo lonchas Revilla,1.0,14.29,kg
249546,mercadona-es,Chorizo extra pimienta Hacendado finas lonchas,1.38,13.8,kg
249547,mercadona-es,Chorizo de bellota ibérico cortado a máquina,2.34,26.0,kg
249548,mercadona-es,Chorizo de cebo ibérico cortado a máquina,1.98,22.0,kg
249549,mercadona-es,Chorizo extra Hacendado sticks para picar,1.0,20.0,kg
249550,mercadona-es,Chorizo dulce extra Hacendado,2.1,7.5,kg
249551,mercadona-es,Chorizo sarta ibérico La Hacienda del ibérico,2.19,9.95,kg
249552,mercadona-es,Mini chorizo ibérico extra La Hacienda del ibérico,1.98,9.9,kg
249553,mercadona-es,Chorizo de Tarancón Bricio,2.9,2.9,ud
